u,v,label,score,model,model_key,group,case
A000145,A000494,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000064,A000177,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000064,A000177,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000064,A000177,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000064,A000177,0,310.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000064,A000177,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000214,A000335,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000214,A000335,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000214,A000335,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000214,A000335,0,54.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000214,A000335,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000094,A000109,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000094,A000109,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000094,A000109,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000094,A000109,0,56.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000094,A000109,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000072,A000250,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000072,A000250,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000072,A000250,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000072,A000250,0,30.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000072,A000250,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000536,A000568,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000536,A000568,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000536,A000568,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000536,A000568,0,48.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000536,A000568,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000081,A000151,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000081,A000151,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000081,A000151,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000081,A000151,0,3.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000081,A000151,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000265,A000470,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000265,A000470,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000265,A000470,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000265,A000470,0,26.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000265,A000470,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000164,A000492,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000164,A000492,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000164,A000492,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000164,A000492,0,21.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000164,A000492,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000337,A000354,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000337,A000354,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000337,A000354,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000337,A000354,0,48.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000337,A000354,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000100,A000253,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000100,A000253,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000100,A000253,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000100,A000253,0,28.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000100,A000253,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000354,A000438,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000354,A000438,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000354,A000438,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000354,A000438,0,64.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000354,A000438,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000147,A000241,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000147,A000241,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000147,A000241,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000147,A000241,0,10.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000147,A000241,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000438,A000524,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000438,A000524,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000438,A000524,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000438,A000524,0,20.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000438,A000524,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000307,A000530,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000307,A000530,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000307,A000530,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000307,A000530,0,20.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000307,A000530,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000316,A000363,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000316,A000363,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000316,A000363,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000316,A000363,0,20.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000316,A000363,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000032,A000050,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000032,A000050,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000032,A000050,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000032,A000050,0,48.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000032,A000050,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000250,A000306,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000250,A000306,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000250,A000306,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000250,A000306,0,80.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000250,A000306,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000136,A000452,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000136,A000452,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000136,A000452,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000136,A000452,0,64.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000136,A000452,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000041,A000326,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000041,A000326,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000041,A000326,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000041,A000326,0,30.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000041,A000326,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000233,A000498,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000233,A000498,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000233,A000498,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000233,A000498,0,27.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000233,A000498,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000036,A000247,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000036,A000247,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000036,A000247,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000036,A000247,0,21.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000036,A000247,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000084,A000312,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000084,A000312,0,0.047619047619047616,Jaccard Coefficient,jaccard,Heuristics,case2
A000084,A000312,0,0.36067376022224085,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000084,A000312,0,85.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000084,A000312,0,0.0625,Resource Allocation Index,resource_allocation,Heuristics,case2
A000474,A000556,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000474,A000556,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000474,A000556,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000474,A000556,0,754.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000474,A000556,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000260,A000468,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000260,A000468,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000260,A000468,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000260,A000468,0,32.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000260,A000468,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000363,A000439,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000363,A000439,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000363,A000439,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000363,A000439,0,12.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000363,A000439,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000114,A000456,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000114,A000456,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000114,A000456,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000114,A000456,0,32.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000114,A000456,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000030,A000137,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000030,A000137,0,0.0625,Jaccard Coefficient,jaccard,Heuristics,case2
A000030,A000137,0,0.24627854581449443,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000030,A000137,0,60.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000030,A000137,0,0.017241379310344827,Resource Allocation Index,resource_allocation,Heuristics,case2
A000323,A000566,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000323,A000566,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000323,A000566,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000323,A000566,0,91.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000323,A000566,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000032,A000361,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000032,A000361,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000032,A000361,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000032,A000361,0,18.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000032,A000361,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000297,A000495,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000297,A000495,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000297,A000495,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000297,A000495,0,18.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000297,A000495,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000068,A000414,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000068,A000414,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000068,A000414,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000068,A000414,0,8.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000068,A000414,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000190,A000543,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000190,A000543,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000190,A000543,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000190,A000543,0,115.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000190,A000543,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000074,A000146,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000074,A000146,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000074,A000146,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000074,A000146,0,24.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000074,A000146,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000132,A000441,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000132,A000441,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000132,A000441,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000132,A000441,0,20.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000132,A000441,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000135,A000138,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000135,A000138,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000135,A000138,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000135,A000138,0,4.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000135,A000138,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000442,A000568,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000442,A000568,0,0.02702702702702703,Jaccard Coefficient,jaccard,Heuristics,case2
A000442,A000568,0,0.2611892565642242,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000442,A000568,0,192.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000442,A000568,0,0.021739130434782608,Resource Allocation Index,resource_allocation,Heuristics,case2
A000226,A000351,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000226,A000351,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000226,A000351,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000226,A000351,0,140.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000226,A000351,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000098,A000568,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000098,A000568,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000098,A000568,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000098,A000568,0,36.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000098,A000568,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000364,A000432,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000364,A000432,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000364,A000432,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000364,A000432,0,20.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000364,A000432,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000078,A000488,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000078,A000488,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000078,A000488,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000078,A000488,0,20.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000078,A000488,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000489,A000563,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000489,A000563,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000489,A000563,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000489,A000563,0,54.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000489,A000563,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000116,A000466,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000116,A000466,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000116,A000466,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000116,A000466,0,9.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000116,A000466,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000076,A000426,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000076,A000426,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000076,A000426,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000076,A000426,0,180.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000076,A000426,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000339,A000346,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000339,A000346,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000339,A000346,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000339,A000346,0,28.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000339,A000346,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000260,A000329,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000260,A000329,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000260,A000329,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000260,A000329,0,24.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000260,A000329,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000222,A000226,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000222,A000226,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000222,A000226,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000222,A000226,0,35.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000222,A000226,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000240,A000265,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000240,A000265,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000240,A000265,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
